Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Male,-0.02656126,0.03794497,0.973788388,0.903993236,1.048972,0.2451866,0.2860171,1.024821714,0.968951527,1.083913,-0.005506631,0.004141687,0.931941833,0.839967969,1.033987,0.003705391,0.005105963,1.024377429,0.959862795,1.093228
All: LAG 12,-0.024372266,0.007906231,0.975922339,0.960915812,0.991163,-0.08023594,0.06099209,0.992008509,0.980220195,1.003939,0.000231733,0.000860802,1.002970586,0.981542841,1.024866,-0.000906197,0.001092288,0.994127033,0.980388821,1.008058
Female,-0.01999308,0.008254401,0.980205456,0.964474673,0.996193,-0.05192771,0.06374969,0.994820688,0.982467799,1.007329,0.000496034,0.000900199,1.006369434,0.983896119,1.029356,-0.000711008,0.001140973,0.995389111,0.981024792,1.009964
Male,-0.02893671,0.01153507,0.971477947,0.949760485,0.993692,-0.07663711,0.08856299,0.99236558,0.9752884,1.009742,-0.000586403,0.001253238,0.992522141,0.961801497,1.024224,-0.001215737,0.00159205,0.992128851,0.972208484,1.012457
Warm All,0.007194127,0.018195779,1.007220067,0.971931841,1.043790,-0.2022731,0.1668959,0.97997589,0.948437954,1.012563,0.02844046,0.001899212,1.439128739,1.372165923,1.509359,-0.02097821,0.002962952,0.872529892,0.840207517,0.906096
Warm Female,0.009476963,0.018390015,1.009522012,0.973782344,1.046573,-0.1712601,0.168752,0.983019807,0.951037864,1.016077,0.02823868,0.001924282,1.435416576,1.367765952,1.506413,-0.02067511,0.002993414,0.874250602,0.841537831,0.908235
Warm Male,0.001334568,0.020837416,1.001335459,0.961263449,1.043078,-0.2766126,0.1909992,0.972717809,0.936976476,1.009823,0.02785732,0.002187358,1.428426796,1.352151812,1.509004,-0.02224113,0.003404272,0.86539663,0.828666273,0.903755
Cold All,-0.088235181,0.024479043,0.915545532,0.872655772,0.960543,-0.08133752,0.14921428,0.991899237,0.963310248,1.021337,-0.03834596,0.002498524,0.612119173,0.574927543,0.651717,0.02068492,0.002674528,1.143909727,1.105589297,1.183558
Cold Female,-0.080533503,0.024990106,0.922623992,0.878522192,0.968940,-0.05459823,0.15270981,0.994555055,0.965227991,1.024773,-0.03789567,0.002569212,0.615657439,0.577226255,0.656647,0.021103,0.002736039,1.147022552,1.107729432,1.187709
Cold Male,-0.090105177,0.027313388,0.913835066,0.866200028,0.964090,-0.01591592,0.16586491,0.998409674,0.966473775,1.031401,-0.03914572,0.002782722,0.605884918,0.565029043,0.649695,0.0208076,0.003003027,1.144822267,1.101850276,1.189470
Age 0-10 All,-0.05354699,0.014976303,0.9478614,0.920442686,0.976097,-0.295600751,0.114463005,0.970872551,0.949333781,0.992900,-0.000853503,0.001605022,0.989134621,0.950096586,1.029777,-0.002830758,0.00206551,0.981768318,0.956270435,1.007946
Age 0-10 Female,-0.054448051,0.021047632,0.947007704,0.908735315,0.986892,-0.34013102,0.16107597,0.966558841,0.936520383,0.997561,-0.000154481,0.002248322,0.998024597,0.943288354,1.055937,-0.003644821,0.002914729,0.9765871,0.940987913,1.013533
Age 0-10 Male,-0.052786874,0.019892627,0.948582158,0.912309098,0.986297,-0.25877609,0.15151107,0.974454347,0.945942231,1.003826,-0.001437048,0.002133665,0.981773927,0.930601989,1.035760,-0.002160492,0.002729451,0.986054948,0.952355963,1.020946
Age 11-60 All,-0.010377778,0.009045642,0.989675885,0.972284097,1.007379,0.02647293,0.06987455,1.0026508,0.989012688,1.016477,0.000493098,0.000990924,1.006331615,0.981622321,1.031663,-0.000205893,0.001252477,0.998662591,0.982853836,1.014726
Age 11-60 Female,-0.0103588,0.01120293,0.989694668,0.968200057,1.011666,0.006954092,0.086713879,1.000695651,0.983831623,1.017849,0.001039748,0.001226066,1.01339773,0.982700613,1.045054,-2.82E-05,0.001548672,0.999816893,0.980283753,1.019739
Age 11-60 Male,-0.01040243,0.0140495,0.989651488,0.962771235,1.017282,0.05934679,0.10824851,1.005952324,0.984834149,1.027523,-0.000433229,0.001540752,0.994470016,0.956762856,1.033663,-0.000510035,0.001950109,0.996690262,0.97223317,1.021763
Age 60+All,-0.04550185,0.02220289,0.955517835,0.914827721,0.998018,-0.244656,0.1722946,0.975831257,0.943427893,1.009348,0.001220448,0.002396119,1.015744392,0.956483157,1.078677,-0.000807136,0.003015427,0.994767354,0.957276578,1.033726
Age 60+ Female,-0.03353932,0.0267308,0.967016887,0.917656916,1.019032,-0.2040931,0.209304,0.97979755,0.940416051,1.020828,0.0009011,0.002906207,1.011600854,0.940468766,1.088113,3.88E-05,0.003641488,1.00025234,0.954908028,1.047750
Age 60+ Male,-0.07021652,0.0387487,0.93219196,0.864016017,1.005747,-0.3236607,0.2956496,0.968152106,0.913644812,1.025911,0.001865352,0.004116139,1.024163832,0.923680368,1.135578,-0.002508573,0.00522417,0.983826494,0.920478486,1.051534
All: LAG 13,-0.03669455,0.007947718,0.963970535,0.949070611,0.979104,-0.06280798,0.06100433,0.993738885,0.981927653,1.005692,0.001767562,0.000859032,1.022882675,1.001073975,1.045166,-0.000504455,0.001093938,0.996726412,0.982931616,1.010715
Female,-0.03350789,0.008301752,0.967047281,0.951439361,0.982911,-0.03260603,0.06376134,0.996744707,0.984365679,1.009279,0.001978717,0.000897979,1.025651046,1.002803002,1.049020,-0.000324281,0.001143148,0.997894393,0.983466669,1.012534
Male,-0.03802723,0.01158062,0.962686727,0.941081771,0.984788,-0.11208124,0.08878728,0.988854453,0.971794972,1.006213,0.001550708,0.001249541,1.020047365,0.988566443,1.052531,-0.000215956,0.001586011,0.998597271,0.978622318,1.018980
Warm All,0.000615058,0.018274415,1.000615247,0.965409616,1.037105,-0.13979,0.1664132,0.986118253,0.954472939,1.018813,0.03073972,0.001879603,1.482112472,1.41384499,1.553676,-0.02062085,0.002972313,0.874558995,0.842061024,0.908311
Warm Female,0.002068342,0.018509279,1.002070482,0.966368696,1.039091,-0.1183372,0.1686453,0.988236023,0.956104369,1.021448,0.03057071,0.001908861,1.478909642,1.409754511,1.551457,-0.02032076,0.003008367,0.876266562,0.84331769,0.910503
Warm Male,-0.005473638,0.020911771,0.994541315,0.954602067,1.036152,-0.2248142,0.1903353,0.977769404,0.94196502,1.014935,0.03015173,0.002161479,1.470999562,1.393355628,1.552970,-0.02109353,0.003405371,0.871876106,0.834859049,0.910534
Cold All,-0.1105431,0.02527913,0.89534774,0.852066933,0.940827,-0.1023106,0.1525204,0.989821099,0.960669292,1.019858,-0.03822257,0.00257083,0.613086713,0.574792669,0.653932,0.02108455,0.002705753,1.146885004,1.108024037,1.187109
Cold Female,-0.104676591,0.026037442,0.900615743,0.855807358,0.947770,-0.0634414,0.1569257,0.993675942,0.963578253,1.024714,-0.03800062,0.002658165,0.614830944,0.575166348,0.657231,0.02146277,0.002776643,1.149708009,1.109748678,1.191106
Cold Male,-0.102557191,0.028822561,0.902526532,0.852954213,0.954980,-0.121441,0.1743964,0.987929342,0.954730866,1.022282,-0.03721002,0.002926151,0.621084425,0.577123191,0.668394,0.0217757,0.00306314,1.152048947,1.107956853,1.197896
Age 0-10 All,-0.053901153,0.015002684,0.947525762,0.920069182,0.975802,-0.27574725,0.11436644,0.972801987,0.951238416,0.994854,0.001370718,0.00160228,1.017700011,0.977601838,1.059443,-0.0015461,0.00205276,0.990000679,0.964445637,1.016233
Age 0-10 Female,-0.04988558,0.0210294,0.95133827,0.912923489,0.991370,-0.30274754,0.16079389,0.970178936,0.940079948,1.001242,0.002468336,0.002242591,1.032099112,0.975634332,1.091832,-0.001419425,0.002882919,0.990816169,0.955085274,1.027884
Age 0-10 Male,-0.057239324,0.019937435,0.944368032,0.908176354,0.982002,-0.25343465,0.15131808,0.974974985,0.946483436,1.004324,0.000454444,0.002128583,1.005833834,0.953529413,1.061007,-0.00165054,0.002719696,0.989328835,0.955636721,1.024209
Age 11-60 All,-0.027715623,0.009098538,0.972664931,0.955473015,0.990166,0.02500527,0.06982544,1.002503656,0.988877063,1.016318,0.002100584,0.000986923,1.027252205,1.002129816,1.053004,-0.00035928,0.001255899,0.997667405,0.981831599,1.013759
Age 11-60 Female,-0.030524867,0.01127625,0.969936312,0.948734472,0.991612,0.07166961,0.08622054,1.007192705,0.99031494,1.024358,0.001845025,0.001222289,1.023897394,0.992976316,1.055781,-0.000502001,0.00155612,0.996742311,0.977176513,1.016700
Age 11-60 Male,-0.02294591,0.01412602,0.977315345,0.950627573,1.004752,-0.05448085,0.1091017,0.994566729,0.973524762,1.016064,0.002533167,0.001533086,1.032955941,0.993980665,1.073459,-0.000116672,0.001948457,0.999241919,0.974742729,1.024357
Age 60+All,-0.05348129,0.02235105,0.947923676,0.907293445,0.990373,-0.1049077,0.1711232,0.989564066,0.956924372,1.023317,0.000629903,0.002399886,1.00809535,0.949190672,1.070656,0.001118395,0.003019799,1.007296055,0.969279108,1.046804
Age 60+ Female,-0.04448829,0.02697796,0.9564868,0.907224726,1.008424,-0.1847135,0.209265,0.9816982,0.942247509,1.022801,0.001464282,0.002903869,1.018919559,0.94732841,1.095921,-0.000758995,0.003705561,0.995078682,0.949193773,1.043182
Age 60+ Male,-0.07161758,0.03879285,0.930886817,0.862731668,1.004426,0.05013942,0.28982691,1.005026533,0.949526222,1.063771,-0.001026584,0.004137962,0.986945681,0.88962659,1.094911,0.004730364,0.005064066,1.031224948,0.966794968,1.099949
All: LAG 14,-0.06757593,0.008013198,0.934656749,0.920091831,0.949452,-0.196732664,0.061611427,0.980518989,0.968749605,0.992431,0.003349544,0.000856459,1.043806537,1.021617668,1.066477,-0.00397707,0.001117281,0.97448032,0.960707665,0.988450
Female,-0.06300697,0.008383662,0.938936929,0.923634408,0.954493,-0.18040815,0.06450064,0.982120946,0.969783003,0.994616,0.003884058,0.000895319,1.050972517,1.027628972,1.074846,-0.003919978,0.00116861,0.974842015,0.960435983,0.989464
Male,-0.06195454,0.01167462,0.939925615,0.918662202,0.961681,-0.18602784,0.08922441,0.98156918,0.964552739,0.998886,0.002484606,0.001246126,1.032314075,1.000540294,1.065097,-0.003534545,0.001620245,0.977287363,0.957321054,0.997670
Warm All,-0.02662152,0.01833012,0.973729709,0.939367451,1.009349,-0.28716219,0.16631129,0.971692173,0.94052859,1.003888,0.03192034,0.001850764,1.504680152,1.436412068,1.576193,-0.02594406,0.003018767,0.844816031,0.812942025,0.877940
Warm Female,-0.02455403,0.01853437,0.975744968,0.940934833,1.011843,-0.28784833,0.16842108,0.971625504,0.94007524,1.004235,0.03193448,0.001874777,1.504952512,1.435806825,1.577428,-0.02569017,0.003051459,0.846211369,0.813945643,0.879756
Warm Male,-0.02278767,0.02107831,0.977470008,0.937910118,1.018698,-0.2759991,0.1910362,0.972777487,0.937027165,1.009892,0.0309822,0.002150193,1.486719716,1.408644815,1.569122,-0.02686084,0.003503531,0.839796683,0.803136618,0.878130
Cold All,-0.1478388,0.02537556,0.86257015,0.820718668,0.906556,-0.2149638,0.1529203,0.97873302,0.949833323,1.008512,-0.03585817,0.002534319,0.631924992,0.592997218,0.673408,0.01909617,0.002745869,1.132157501,1.093236687,1.172464
Cold Female,-0.1394462,0.02575474,0.869839819,0.827020753,0.914876,-0.1848959,0.1553885,0.981680294,0.9522328,1.012038,-0.03508886,0.002582073,0.638178402,0.598148364,0.680887,0.01926587,0.002788979,1.133407016,1.093842321,1.174403
Cold Male,-0.1373829,0.028952,0.871636413,0.823551807,0.922529,-0.1986476,0.1742664,0.980331244,0.947412235,1.014394,-0.03601239,0.002892723,0.630678792,0.586530138,0.678151,0.02049571,0.003095971,1.142503737,1.098317479,1.188468
Age 0-10 All,-0.1004093,0.01522611,0.904467144,0.877873761,0.931866,-0.442214761,0.115679828,0.956742039,0.935293662,0.978682,0.002858396,0.001596485,1.037265028,0.99654085,1.079653,-0.005696943,0.002104774,0.963647101,0.938150448,0.989837
Age 0-10 Female,-0.1041537,0.02145483,0.90108679,0.863980425,0.939787,-0.618119938,0.164091753,0.940059607,0.91030645,0.970785,0.006342788,0.002227974,1.084574437,1.025614838,1.146923,-0.007327455,0.002973539,0.953487983,0.918042728,0.990302
Age 0-10 Male,-0.09726748,0.0202253,0.907313286,0.87204952,0.944003,-0.29940225,0.15211669,0.970503544,0.941995204,0.999875,-5.22E-05,0.00212783,0.999331892,0.947383476,1.054129,-0.004350914,0.002777534,0.972115221,0.938317666,1.007130
Age 11-60 All,-0.05213805,0.009197239,0.949197821,0.932240325,0.966464,-0.08367414,0.0705145,0.991667495,0.978056093,1.005468,0.003708503,0.000985671,1.048613524,1.023000857,1.074867,-0.003553469,0.001281485,0.977167158,0.961343333,0.993251
Age 11-60 Female,-0.06046991,0.01143055,0.941322093,0.920467314,0.962649,-0.06297443,0.08728362,0.993722344,0.976866741,1.010869,0.003384512,0.001221986,1.04427384,1.012745104,1.076784,-0.003563643,0.00158773,0.977102539,0.957536576,0.997068
Age 11-60 Male,-0.038148561,0.014231385,0.96256993,0.936091477,0.989797,-0.1187596,0.109496,0.988194281,0.967212384,1.009631,0.004256385,0.001528511,1.055993181,1.016265307,1.097274,-0.003536554,0.001987471,0.977274601,0.952840285,1.002336
Age 60+All,-0.08917681,0.02265507,0.914683834,0.874956816,0.956215,-0.33018628,0.17442644,0.967520536,0.935002374,1.001170,0.002254981,0.002390661,1.029284352,0.969365887,1.092906,-0.002498711,0.003105566,0.983889562,0.945722085,1.023597
Age 60+ Female,-0.085435125,0.027394909,0.918112704,0.870115649,0.968757,-0.39157055,0.21275618,0.961599673,0.922325329,1.002546,0.003419097,0.002893808,1.04473623,0.97157636,1.123405,-0.003635512,0.003780732,0.976646194,0.930719484,1.024839
Age 60+ Male,-0.09665834,0.03923607,0.907866135,0.840665838,0.980438,-0.2099506,0.2972329,0.979223802,0.923806441,1.037966,-6.96E-05,0.004123685,0.999108939,0.900913106,1.108008,-0.000195884,0.005295196,0.998727564,0.933574938,1.068427
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,-0.07064195,0.00538326,0.899457995,0.885334526,0.913807,-0.01501102,0.000966381,0.876256015,0.861771508,0.890984,-0.002146041,0.000596048,0.960045328,0.938970134,0.981594,-0.03462784,0.004555406,0.9592981,0.949074744,0.969632
Female,-0.06472234,0.005632127,0.907480219,0.892577474,0.922632,-0.01426562,0.001014226,0.882022727,0.866727351,0.897588,-0.001547399,0.000621129,0.971027411,0.948824504,0.993750,-0.03321865,0.004766434,0.960921672,0.950209272,0.971755
Male,-0.07604298,0.00791927,0.892200434,0.871667597,0.913217,-0.01578658,0.001425636,0.870295992,0.849156926,0.891961,-0.002610399,0.000868917,0.951612294,0.921312449,0.982909,-0.03074741,0.006593591,0.963775503,0.948944449,0.978838
Warm All,-0.05489417,0.01186603,0.920957624,0.889382939,0.953653,-0.02986573,0.002515701,0.768881495,0.736232558,0.802978,0.005922351,0.00117274,1.119099864,1.071277468,1.169057,-0.1300769,0.01382153,0.855480243,0.828117258,0.883747
Warm Female,-0.04945801,0.01190997,0.928498035,0.896549003,0.961586,-0.02871477,0.00253323,0.776708643,0.743502518,0.811398,0.006294939,0.001174929,1.127050272,1.078800186,1.177458,-0.1292498,0.01391784,0.856329746,0.828751838,0.884825
Warm Male,-0.06327761,0.01396474,0.909448948,0.872866417,0.947565,-0.03101221,0.002969762,0.761163232,0.723156296,0.801168,0.005016927,0.001388368,1.100012577,1.044584072,1.158382,-0.1220146,0.01609552,0.863796975,0.831707732,0.897124
Cold All,-0.1101005,0.0209163,0.847765894,0.797204001,0.901535,-0.005723489,0.003029137,0.95088067,0.902475931,1.001882,-0.02525578,0.00274078,0.618870139,0.558820779,0.685372,0.0107584,0.0126098,1.012993775,0.983391301,1.043487
Cold Female,-0.1033863,0.02181021,0.856347138,0.803159891,0.913057,-0.005108552,0.003167685,0.956040256,0.90520713,1.009728,-0.02430415,0.002861557,0.630161685,0.566463159,0.701023,0.01300623,0.01316576,1.015729909,0.984758947,1.047675
Cold Male,-0.110202225,0.025052041,0.847636545,0.787449263,0.912424,-0.006397843,0.00364359,0.945254554,0.887678493,1.006565,-0.02383666,0.003265571,0.635783908,0.562982686,0.717999,0.0124498,0.01511666,1.015051916,0.979596404,1.051791
Age 0-10 All,-0.1125796,0.01037367,0.844619203,0.819248363,0.870776,-0.02153632,0.001848345,0.827356487,0.801396161,0.854158,-0.00512639,0.001133373,0.907191777,0.869698899,0.946301,-0.04571006,0.00856573,0.94662517,0.927744721,0.965890
Age 0-10 Female,-0.1166139,0.01467322,0.839523466,0.804077102,0.876532,-0.02375409,0.002629172,0.811366032,0.775394032,0.849007,-0.003975781,0.001584712,0.927242789,0.874105227,0.983611,-0.04847193,0.01207549,0.943493016,0.917073306,0.970674
Age 0-10 Male,-0.1092487,0.01380514,0.848849777,0.815087213,0.884011,-0.01972099,0.002457338,0.840679562,0.80579261,0.877077,-0.006086895,0.001506172,0.890786049,0.8421974,0.942178,-0.04342153,0.01135082,0.949228399,0.924222011,0.974911
Age 11-60 All,-0.05450526,0.006195893,0.921495035,0.904861111,0.938435,-0.01216858,0.001120074,0.898450646,0.881260033,0.915977,-0.001184587,0.000681366,0.977744243,0.953247004,1.002871,-0.02961603,0.005231988,0.965084867,0.953281656,0.977034
Age 11-60 Female,-0.05390785,0.007706448,0.92232117,0.901659133,0.943457,-0.01165912,0.001394854,0.902487665,0.88103432,0.924463,-0.001511215,0.000844996,0.971695218,0.941594338,1.002758,-0.03433079,0.006537634,0.959640112,0.944997059,0.974510
Age 11-60 Male,-0.05550304,0.009688614,0.920116892,0.894277557,0.946703,-0.01303066,0.001758848,0.891660514,0.865016741,0.919125,-0.000631103,0.001058879,0.988080648,0.949876207,1.027822,-0.021808659,0.008048027,0.974169086,0.955902508,0.992785
Age 60+All,-0.07518812,0.01527888,0.893345227,0.854104193,0.934389,-0.01745847,0.00279952,0.85758538,0.817159761,0.900011,-0.001247176,0.001645776,0.97658221,0.918526023,1.038308,-0.03962919,0.012973947,0.953557999,0.924899911,0.983104
Age 60+ Female,-0.06556327,0.018510758,0.90633625,0.85833009,0.957027,-0.01626039,0.003400837,0.866674823,0.817299988,0.919032,-0.000204888,0.001993788,0.996114695,0.924833519,1.072890,-0.03714699,0.01573307,0.95640254,0.92165845,0.992456
Age 60+ Male,-0.094322697,0.026459195,0.868069025,0.803101575,0.938292,-0.01981,0.004836016,0.840021325,0.772796439,0.913094,-0.003331503,0.002837954,0.938663187,0.844522446,1.043298,-0.04449122,0.02235215,0.948010725,0.899459078,0.999183
All: LAG 1,-0.05044378,0.005382132,0.927126121,0.912571228,0.941913,-0.009972506,0.000967522,0.915982469,0.900823556,0.931396,-0.002214652,0.000595011,0.95879462,0.937783096,0.980277,-0.03011276,0.004524133,0.964509775,0.954301068,0.974828
Female,-0.0468001,0.005623688,0.93220722,0.916921154,0.947748,-0.009322391,0.001013202,0.921237835,0.905278408,0.937479,-0.002019956,0.000620622,0.962347984,0.940361289,0.984849,-0.0292711,0.004738463,0.965484414,0.954783959,0.976305
Male,-0.04881618,0.007877694,0.929392372,0.908114606,0.951169,-0.009709048,0.001415439,0.918108575,0.89596573,0.940799,-0.002056879,0.000867477,0.961673098,0.931102841,0.993247,-0.019991434,0.006493709,0.976295745,0.961497875,0.991321
Warm All,-0.033314024,0.012011102,0.951256976,0.918251762,0.985449,-0.02276588,0.002552546,0.818452641,0.783200885,0.855291,0.006363154,0.001195118,1.128511972,1.07938748,1.179872,-0.1196496,0.01391957,0.866251913,0.838351053,0.895081
Warm Female,-0.03088505,0.01211591,0.954729166,0.921319543,0.989350,-0.02217863,0.002580144,0.822693189,0.786884133,0.860132,0.006470633,0.001203111,1.130818862,1.081272051,1.182636,-0.1186422,0.01407417,0.867299741,0.839059978,0.896490
Warm Male,-0.03531851,0.01408672,0.9484011,0.909925345,0.988504,-0.02281587,0.00299724,0.818092674,0.776874818,0.861497,0.006057168,0.001407213,1.121970138,1.064687767,1.182334,-0.1057075,0.01609099,0.880866673,0.848152344,0.914843
Cold All,-0.09337044,0.01670513,0.869309848,0.827646836,0.913070,-0.002322816,0.00238853,0.979766716,0.940223048,1.020974,-0.02676707,0.002260704,0.601352298,0.552797822,0.654172,0.01274462,0.01001577,1.015411089,0.991770502,1.039615
Cold Female,-0.08771604,0.01680842,0.876714343,0.834443023,0.921127,-0.001455822,0.002405815,0.987270481,0.947141545,1.029100,-0.02670916,0.002275379,0.602014324,0.553104042,0.655250,0.01421485,0.01009762,1.017204135,0.993330558,1.041651
Cold Male,-0.08564856,0.01944608,0.879437448,0.830568963,0.931181,-0.002107752,0.002792012,0.981622742,0.935471274,1.030051,-0.02454719,0.002637922,0.627258458,0.568568873,0.692006,0.01990463,0.01156495,1.024173101,0.996690283,1.052414
Age 0-10 All,-0.07721717,0.01024893,0.890630398,0.864194336,0.917875,-0.01464143,0.001824827,0.879110583,0.851871828,0.907220,-0.003696222,0.001127463,0.932181055,0.893852112,0.972154,-0.04055697,0.0085035,0.95249696,0.93363604,0.971739
Age 0-10 Female,-0.0810346,0.01442767,0.885545092,0.848768121,0.923916,-0.01532183,0.002576277,0.873862617,0.835882079,0.913569,-0.003956756,0.001577175,0.927578025,0.874666716,0.983690,-0.046973363,0.012077321,0.945191208,0.918719988,0.972425
Age 0-10 Male,-0.07401462,0.01361374,0.894919123,0.859807867,0.931464,-0.01407891,0.002422724,0.883473124,0.847316018,0.921173,-0.003471641,0.001497543,0.936167207,0.885387674,0.989859,-0.035339513,0.01119105,0.958479202,0.933579865,0.984043
Age 11-60 All,-0.0374692,0.006179216,0.945346455,0.928327504,0.962677,-0.007541126,0.001115095,0.935792132,0.91796587,0.953965,-0.001564553,0.000681455,0.97071098,0.946386822,0.995660,-0.02378504,0.005186548,0.971861428,0.960077941,0.983790
Age 11-60 Female,-0.04044359,0.007677254,0.941138106,0.920133499,0.962622,-0.007923239,0.00138584,0.932650727,0.910621932,0.955212,-0.001888566,0.000845581,0.9647534,0.934847195,0.995616,-0.0331941,0.006516475,0.960949981,0.946334035,0.975792
Age 11-60 Male,-0.032457494,0.009613333,0.952479932,0.925936668,0.979784,-0.006896752,0.001737296,0.941113606,0.91333157,0.969741,-0.001018311,0.001057983,0.98083806,0.942945119,1.020254,-0.008463054,0.007892007,0.98989573,0.971690768,1.008442
Age 60+All,-0.07054839,0.01527741,0.899584234,0.860072862,0.940911,-0.0143491,0.002779627,0.88137501,0.840116181,0.924660,-0.002862503,0.001653518,0.947064994,0.890506776,1.007215,-0.045943033,0.013117708,0.946360561,0.917608464,0.976014
Age 60+ Female,-0.071868089,0.01857342,0.897805224,0.850094305,0.948194,-0.01536492,0.003393163,0.873531319,0.823874908,0.926181,-0.002314282,0.002005482,0.956981367,0.888113696,1.031189,-0.047681236,0.016036727,0.944388658,0.909431259,0.980690
Age 60+ Male,-0.067806307,0.026275138,0.903291956,0.83614071,0.975836,-0.012353884,0.004744241,0.896986758,0.826510343,0.973473,-0.003942902,0.002848111,0.92782222,0.834453056,1.031639,-0.0425151,0.02225599,0.950261452,0.901798471,1.001329
All: LAG 2,-0.0288297,0.005358665,0.957677161,0.942707688,0.972884,-0.004769514,0.000961504,0.958896895,0.943125665,0.974932,-0.002132881,0.000593861,0.960285408,0.939281439,0.981759,-0.0248264,0.004494766,0.970647718,0.960440381,0.980964
Female,-0.02819315,0.005601611,0.958592012,0.942934497,0.974510,-0.004681948,0.001006827,0.959636087,0.943115149,0.976446,-0.002078909,0.000620013,0.961270655,0.939329877,0.983724,-0.02347785,0.004703576,0.97221975,0.961523541,0.983035
Male,-0.03047408,0.007814082,0.955317895,0.933621171,0.977519,-0.005476568,0.001401668,0.952949089,0.930186879,0.976268,-0.001832586,0.000865186,0.965780077,0.935159047,0.997404,-0.024228811,0.006540199,0.971344026,0.956516613,0.986401
Warm All,-0.005514426,0.011826964,0.991762477,0.957870284,1.026854,-0.01312552,0.002514269,0.890916495,0.853106669,0.930402,0.006566669,0.001185259,1.132884133,1.083967223,1.184009,-0.1064863,0.01364918,0.880043835,0.852240571,0.908754
Warm Female,-0.006932028,0.011950274,0.989655831,0.955489172,1.025044,-0.01352204,0.002543335,0.88781317,0.849708955,0.927626,0.006484554,0.00119572,1.131118002,1.081855814,1.182623,-0.1060945,0.01380506,0.880457694,0.852328809,0.909515
Warm Male,-0.0099903,0.01387834,0.985126273,0.945739829,1.026153,-0.0141284,0.002951872,0.883088444,0.839252379,0.929214,0.006258313,0.001395355,1.126266237,1.06923659,1.186338,-0.09941175,0.01591348,0.887546735,0.854941182,0.921396
Cold All,-0.08383814,0.01699235,0.88182892,0.838857259,0.927002,-0.000902472,0.002417957,0.992089699,0.951565576,1.034340,-0.02635419,0.002301963,0.60608829,0.556296022,0.660337,0.01336925,0.01016975,1.016172481,0.992154784,1.040772
Cold Female,-0.07968287,0.01720743,0.887342441,0.843568518,0.933388,-0.000293044,0.002447971,0.997424535,0.95618737,1.040440,-0.02624416,0.002325693,0.607356686,0.556967802,0.662304,0.01592823,0.01027038,1.019297716,0.994970632,1.044220
Cold Male,-0.08068521,0.02048605,0.886009315,0.834221102,0.941013,-0.001508354,0.002934447,0.986814189,0.938111134,1.038046,-0.02399505,0.00274924,0.63387345,0.572188013,0.702209,0.010258,0.01240345,1.012385675,0.983278075,1.042355
Age 0-10 All,-0.03586797,0.010086716,0.947619759,0.919930735,0.976142,-0.004727856,0.001784236,0.959248482,0.9301777,0.989228,-0.003764269,0.001125092,0.930976624,0.892776029,0.970812,-0.023422808,0.008294016,0.972283967,0.953500914,0.991437
Age 0-10 Female,-0.03944327,0.014168092,0.942551325,0.904096573,0.982642,-0.004014323,0.002497577,0.965290639,0.924590585,1.007782,-0.005314506,0.001580749,0.903955076,0.852277836,0.958766,-0.01200184,0.01140906,0.985701008,0.959602333,1.012509
Age 0-10 Male,-0.03290397,0.01337666,0.951842256,0.915135319,0.990022,-0.005323579,0.002371978,0.954232912,0.915981261,0.994082,-0.002476896,0.001491644,0.954029177,0.90247901,1.008524,-0.033288982,0.01119129,0.960840575,0.935879367,0.986468
Age 11-60 All,-0.020724189,0.006149511,0.969391927,0.952023228,0.987078,-0.003870809,0.001107735,0.966510497,0.948219435,0.985154,-0.001136797,0.000680634,0.978632448,0.954138964,1.003755,-0.02230202,0.005180217,0.973592516,0.961802362,0.985527
Age 11-60 Female,-0.017320335,0.007625015,0.974354087,0.952754471,0.996443,-0.003096532,0.001372324,0.973118436,0.950355336,0.996427,-0.001078086,0.000845056,0.979724731,0.949372993,1.011047,-0.02728272,0.006474236,0.967790865,0.953165558,0.982641
Age 11-60 Male,-0.026499877,0.009581618,0.961029844,0.93433543,0.988487,-0.005189058,0.0017288,0.955363187,0.927296373,0.984280,-0.001235275,0.001056923,0.976803059,0.939103072,1.016016,-0.014029779,0.007964556,0.983305194,0.965056751,1.001899
Age 60+All,-0.06533993,0.0152409,0.906639933,0.86691171,0.948189,-0.0109608,0.002754375,0.908050723,0.865920219,0.952231,-0.004680344,0.001658406,0.914912784,0.860118098,0.973198,-0.045951001,0.01312193,0.946351513,0.917590579,0.976014
